Pub ID,User Defined 2b,,Higher score is ?,Mean in Control Group,Mean in Treatment Group,Time of Administration (mins),ESi,SEi,lower 95% CL,Upper 95% CL,Drug,Ventiliation,Outcome Measure,Outcome Measure Text,Mean in Sham,ApprovedGeneName,User Defined 1,User Defined 2,User Defined 2a,Transgene,Author ID,Time of Assessment (hrs),Dose,Method of Induction of Injury,User Defined 1a,Strain,DocumentLink,Species ID,Monitoring of Physiological Variables,Unit,Fresh Or Frozen,Type of Culture Medium,Group letter,Drug Group,Quality Score,True No of C,Control%,Treatment%,Outcome Measure ID,Publication Type,Entry Completed,Author for Correspondance,Type of Disease,Year,Sex,Animal,Type of Ischaemia,Anaesthetic ID,Method of Quantification of Injury,Neurological Scale,Method of Haemorrage Identification,Funding Source,Number in Sham,Outcome Measure Type,tblOutcomeMeasure.Notes,Single/ Multiple,Duration of Ischaemia (mins),Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,tblPublicationData.Notes,JournalName,Publication Reference,Number in Control Group,Number Affectd by Outcome Measure in Control Group,Number in Treatment Group,Number Affectd by Outcome Measure in Treatment Group,Standard Error (C),Standard Deviation (C),Standard Error (Rx),Standard Deviation (Rx),°C hrs,neutral or not,Stem cell origin,Stem cell detail,Number of Passages,Transfection Or Selection,Transgenic Model Group,Sham data not present when required,Sham data is worse than control,AD drug group,Blinded Assessment of Neurological Score,Effect Size1,SE1,User,Assay Conditions,Assay,Radioligand,BrainAreaSubsection,Last Time Point,Treatment Groups per Control,PublicationID,Blinded Assessment of Infarct Volume,Anaesthetic without marked intrinsic neuroprotective activity,Calculated SD (C),Calculated SD (Rx),Control SD,Treatment SD,Mean(Sham),Mean Rx-Sham,Mean C - Sham,MeanC-Sham',MeanRx-Sham',HigherMeanScore,WhichDenominator,WhichNumerator,Anaestetic,Expr1025,Method of Induction of MCAO,Quantification Method,Effect Size_new,SE_new,MultiplicationFactor,Better Scoring Group,Calculated SD (C)New,Calculated SD (Rx)New,Control SDNew,Treatment SDNew,PooledSE,RawMeanDiff,RawMeanDiff_SE,Age (weeks),Weight of animals (lower) (g),Weight of animals (upper) (g),Mean Weight,SD of Weight
1003,Skilled walking,Motor/sensory,,5.707,5.816,1440,92.37288136,144.9652189,-191.7589476,376.5047103,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4F ipsi  delayed IL1-RA hindlimb,5.825,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,7.627118644,48083,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.08406,,0.123,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.816,0.123,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.26582106,0.275036361,225.2720848,-233.0816621,5.825,-0.009,-0.118,0.118,0.009,5.816,-0.118,-0.109,Isoflurane,17,Intraluminal filament/suture,H & E,92.37288136,144.9652189,1,Treatment,0.26582106,0.275036361,-225.2720848,-233.0816621,0.270467961,-0.109,0.171058958,12,,,,
1003,Skilled walking,Motor/sensory,,5.583,5.596,1440,5.098039216,83.4329278,-158.4304993,168.6265777,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4F contra delayed IL1-RA hindlimb,5.838,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,94.90196078,48081,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.123,,0.1225,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.596,0.1225,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.388960152,0.273918327,152.533393,-107.4189519,5.838,-0.242,-0.255,0.255,0.242,5.596,-0.255,-0.013,Isoflurane,17,Intraluminal filament/suture,H & E,5.098039216,83.4329278,1,Treatment,0.388960152,0.273918327,-152.533393,-107.4189519,0.336393557,-0.013,0.212753966,12,,,,
1003,Skilled walking,Motor/sensory,,5.583,5.896,0,122.745098,69.10623363,-12.70311987,258.193316,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4F contra acute IL1-RA hindlimb,5.838,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-22.74509804,48080,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.123,,0.02821,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.896,0.02821,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.388960152,0.063079478,152.533393,-24.73705006,5.838,0.058,-0.255,0.255,0.058,5.896,-0.255,-0.313,Isoflurane,17,Intraluminal filament/suture,H & E,122.745098,69.10623363,1,Treatment,0.388960152,0.063079478,-152.533393,-24.73705006,0.278629701,-0.313,0.176220896,12,,,,
1003,Skilled walking,Motor/sensory,,0,0.6,1440,259.965338,106.1091854,51.99133449,467.9393414,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4E ipsi  delayed  IL1-RA Nb errors,0.2308,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,-159.965338,48079,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0,,0.2449,,,1,other,other,,,,FALSE,FALSE,,FALSE,0.6,0.2449,SM,,,,,FALSE,2,19177,FALSE,TRUE,0,0.547613048,0,-237.2673517,0.2308,0.3692,-0.2308,0.2308,0.3692,0.6,0.3692,0.6,Isoflurane,17,Intraluminal filament/suture,H & E,162.5135428,106.1091854,1,Treatment,0,0.547613048,0,148.3242274,0.387220899,-0.6,0.2449,12,,,,
1003,Skilled walking,Motor/sensory,,0,0.5,0,216.6377816,216.6377816,-207.9722704,641.2478336,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4E ipsi  acute IL1-RA Nb errors,0.2308,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-116.6377816,48078,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0,,0.5,,,0,other,other,,,,FALSE,FALSE,,FALSE,0.5,0.5,SM,,,,,FALSE,2,19177,FALSE,TRUE,0,1.118033989,0,-484.4168062,0.2308,0.2692,-0.2308,0.2308,0.2692,0.5,0.2692,0.5,Isoflurane,17,Intraluminal filament/suture,H & E,185.7355126,216.6377816,1,Treatment,0,1.118033989,0,415.3172321,0.790569415,-0.5,0.5,12,,,,
1003,Skilled walking,Motor/sensory,,0.3,1.4,1440,-752.3939808,398.8339189,-1534.108462,29.32050027,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4E contra   delayed  IL1-RA Nb errors,0.1538,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,852.3939808,48077,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.3,,0.4,,,0,other,other,,,,FALSE,FALSE,,FALSE,1.4,0.4,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.948683298,0.894427191,-648.8941847,611.7833044,0.1538,1.2462,0.1462,0.1462,1.2462,1.4,1.2462,1.1,Isoflurane,17,Intraluminal filament/suture,H & E,88.26833574,398.8339189,1,Treatment,0.948683298,0.894427191,76.12608715,71.77236326,0.921954446,-1.1,0.583095189,12,,,,
1003,Skilled walking,Motor/sensory,,0.3,0.5,0,-136.7989056,448.5252069,-1015.908311,742.3104998,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4E contra acute IL1-RA Nb errors,0.1538,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,236.7989056,48076,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.3,,0.5,,,0,other,other,,,,FALSE,FALSE,,FALSE,0.5,0.5,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.948683298,1.118033989,-648.8941847,764.7291305,0.1538,0.3462,0.1462,0.1462,0.3462,0.5,0.3462,0.2,Isoflurane,17,Intraluminal filament/suture,H & E,57.7700751,448.5252069,1,Treatment,0.948683298,1.118033989,274.0275269,322.9445375,1.036822068,-0.2,0.655743852,12,,,,
1003,Skilled walking,Motor/sensory,,5.623,5.528,1440,130.1369863,159.5281952,-182.5382764,442.812249,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4D ipsi delayed IL1-RA,5.55,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,-30.1369863,48075,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.05127,,0.09113,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.528,0.09113,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.162129976,0.203772875,-222.095857,279.1409244,5.55,-0.022,0.073,0.073,0.022,5.623,0.073,0.095,Isoflurane,17,Intraluminal filament/suture,H & E,130.1369863,159.5281952,1,Treatment,0.162129976,0.203772875,222.095857,279.1409244,0.184132444,0.095,0.116455583,12,,,,
1005,Neurological deficit,Motor/sensory,worse,2.57,1.14,30,55.64202335,12.89257874,30.37256901,80.91147768,IL1-RA,Unknown,NeurobehaviouralScore,Fig 5,,,corrected,Peripheral,Protein,,18741,168,200,17,None,C57BL/6,,1206,FALSE,mg/kg,,,a,Anti-Inflammatory,8,7,100,44.35797665,47806,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Temporary,2,3,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,45,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Budapest 2013

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive director of
A",62,,7,,7,,,0.79,,0.38,,1,other,other,,,,FALSE,FALSE,,FALSE,1.14,0.1436265,SM,,,,,FALSE,1,19186,FALSE,TRUE,0.79,0.38,30.73929961,14.78599222,0,1.14,2.57,2.57,1.14,2.57,2.57,1.43,Isoflurane,17,Intraluminal filament/suture,CresylViolet,55.64202335,12.89257874,1,Treatment,0.79,0.38,30.73929961,14.78599222,0.61987902,1.43,0.331339274,11,,,,
1005,Corner test,Motor/sensory,worse,4.5,3.79,30,15.77777778,16.14767972,-15.87167447,47.42723002,IL1-RA,Unknown,NeurobehaviouralScore,Fig 6,,,unknown,Peripheral,Protein,,18741,672,200,5,MRI,Balb/c,,255,FALSE,mg/kg,,,d,Anti-Inflammatory,8,15,100,84.22222222,47820,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Permanent,2,4,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,,SubCut,7,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2012 (10 month)

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive ",62,,15,,14,,,1.61,,2.23,,0,other,other,,,,FALSE,FALSE,,FALSE,3.79,0.595992569,SM,,,,,FALSE,1,19191,FALSE,TRUE,1.61,2.23,35.77777778,49.55555556,0,3.79,4.5,4.5,3.79,4.5,4.5,0.71,Isoflurane,5,electrocoagulation,MRI,15.77777778,16.14767972,1,Treatment,1.61,2.23,35.77777778,49.55555556,1.933497119,0.71,0.718510106,43,,,,
1005,Corner test,Motor/sensory,worse,0.05,0.04,30,20,287.7498914,-543.9897871,583.9897871,IL1-RA,Unknown,NeurobehaviouralScore,Fig 6,,,corrected,Peripheral,Protein,,18741,168,200,5,None,C57BL/6,,1206,FALSE,mg/kg,,,j,Anti-Inflammatory,8,11,100,80,47830,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Permanent,15,14,151,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Lubeck 2011

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive director of
Ast",62,,11,,12,,,0.33,,0.36,,0,other,other,,,,FALSE,FALSE,,FALSE,0.04,0.103923048,SM,,,,,FALSE,1,19197,FALSE,TRUE,0.33,0.36,660,720,0,0.04,0.05,0.05,0.04,0.05,0.05,0.01,Tribromoethanol,5,electrocoagulation,Silver Staining,20,287.7498914,1,Treatment,0.33,0.36,660,720,0.346038809,0.01,0.14444475,11,,,,
1005,Neurological deficit,Motor/sensory,worse,13.94,5.71,30,59.03873745,6.868955362,45.57558494,72.50188996,IL1-RA,Unknown,NeurobehaviouralScore,Fig 5 (Fil + tPA),,,corrected,Peripheral,Protein,,18741,24,200,17,None,C57BL/6,,1206,FALSE,mg/kg,,,g,Anti-Inflammatory,8,9,100,40.96126255,47825,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Temporary,2,3,84,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,30,SubCut,2,tPA,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2011 (Fil/Fil+tPA)

Labels wrong in Figures 5 & 7

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this",62,,9,,7,,,2.17,,1.66,,1,other,other,,,,FALSE,FALSE,,FALSE,5.71,0.627421025,SM,,,,,FALSE,1,19194,FALSE,TRUE,2.17,1.66,15.56671449,11.90817791,0,5.71,13.94,13.94,5.71,13.94,13.94,8.23,Isoflurane,17,Intraluminal filament/suture,CresylViolet,59.03873745,6.868955362,1,Treatment,2.17,1.66,15.56671449,11.90817791,1.96768174,8.23,0.991618389,11,,,,
1005,Corner test,Motor/sensory,worse,0.66,0.057,30,91.36363636,19.03654735,54.05200355,128.6752692,IL1-RA,Unknown,NeurobehaviouralScore,Fig 6,,,corrected,Peripheral,Protein,,18741,168,200,17,None,C57BL/6,,1206,FALSE,mg/kg,,,a,Anti-Inflammatory,8,7,100,8.636363636,47814,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Temporary,2,3,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,45,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Budapest 2013

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive director of
A",62,,7,,7,,,0.32,,0.09,,1,other,other,,,,FALSE,FALSE,,FALSE,0.057,0.034016803,SM,,,,,FALSE,1,19186,FALSE,TRUE,0.32,0.09,48.48484848,13.63636364,0,0.057,0.66,0.66,0.057,0.66,0.66,0.603,Isoflurane,17,Intraluminal filament/suture,CresylViolet,91.36363636,19.03654735,1,Treatment,0.32,0.09,48.48484848,13.63636364,0.235053185,0.603,0.125641213,11,,,,
1005,Neurological deficit,Motor/sensory,worse,5,1,30,80,10.90164823,58.63276948,101.3672305,IL1-RA,Unknown,NeurobehaviouralScore,Fig 5,,,corrected,Peripheral,Protein,,18741,168,200,5,MRI,Balb/c,,255,FALSE,mg/kg,,,c,Anti-Inflammatory,8,13,100,20,47816,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Permanent,2,4,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2012 (2.5 month)

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive",62,,13,,14,,,1.42,,1.41,,1,other,other,,,,FALSE,FALSE,,FALSE,1,0.376838351,SM,,,,,FALSE,1,19190,FALSE,TRUE,1.42,1.41,28.4,28.2,0,1,5,5,1,5,5,4,Isoflurane,5,electrocoagulation,MRI,80,10.90164823,1,Treatment,1.42,1.41,28.4,28.2,1.414808821,4,0.544934052,11,,,,
1005,Corner test,Motor/sensory,worse,5,3,30,40,13.93111843,12.69500788,67.30499212,IL1-RA,Unknown,NeurobehaviouralScore,Fig 6,,,corrected,Peripheral,Protein,,18741,168,200,5,MRI,Balb/c,,255,FALSE,mg/kg,,,c,Anti-Inflammatory,8,11,100,60,47817,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Permanent,2,4,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2012 (2.5 month)

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive",62,,11,,12,,,1.46,,1.87,,1,other,other,,,,FALSE,FALSE,,FALSE,3,0.539822502,SM,,,,,FALSE,1,19190,FALSE,TRUE,1.46,1.87,29.2,37.4,0,3,5,5,3,5,5,2,Isoflurane,5,electrocoagulation,MRI,40,13.93111843,1,Treatment,1.46,1.87,29.2,37.4,1.687233577,2,0.704291038,11,,,,
1005,Neurological deficit,Motor/sensory,worse,3.43,0.93,30,72.88629738,13.4056451,46.61123299,99.16136177,IL1-RA,Unknown,NeurobehaviouralScore,Fig 5,,,unknown,Peripheral,Protein,,18741,672,200,5,MRI,Balb/c,,255,FALSE,mg/kg,,,d,Anti-Inflammatory,8,14,100,27.11370262,47819,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Permanent,2,4,46,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,,SubCut,7,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2012 (10 month)

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this article: NJR was a non-executive ",62,,14,,14,,,1.4,,1,,1,other,other,,,,FALSE,FALSE,,FALSE,0.93,0.267261242,SM,,,,,FALSE,1,19191,FALSE,TRUE,1.4,1,40.81632653,29.15451895,0,0.93,3.43,3.43,0.93,3.43,3.43,2.5,Isoflurane,5,electrocoagulation,MRI,72.88629738,13.4056451,1,Treatment,1.4,1,40.81632653,29.15451895,1.216552506,2.5,0.459813627,43,,,,
1005,Neurological deficit,Motor/sensory,worse,12.33,6,30,51.33819951,10.59607938,30.56988393,72.1065151,IL1-RA,Unknown,NeurobehaviouralScore,Fig 5 (Fil),,,corrected,Peripheral,Protein,,18741,24,200,17,None,C57BL/6,,1206,FALSE,mg/kg,,,f,Anti-Inflammatory,8,6,100,48.66180049,47824,Full Publication,TRUE,9569,Focal,2015,Male,Mouse,Temporary,2,3,84,,"European Union’s Seventh Framework Programme (FP7/
2008-2013), the Medical Research Council, INSERM, the
University of Caen, the Regional Council of Lower
Normandy and the Deutsche Forschungsgemeinschaft
(grant SCHW 416/7-1).",,,,Multiple,30,SubCut,2,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Outcomes complete

Manchester 2011 (Fil/Fil+tPA)

Labels wrong in Figures 5 & 7

Declaration of conflicting interests
The author(s) declared the following potential conflicts of
interest with respect to the research, authorship, and/or publication
of this",62,,6,,6,,,3.04,,1,,1,other,other,,,,FALSE,FALSE,,FALSE,6,0.40824829,SM,,,,,FALSE,1,19194,FALSE,TRUE,3.04,1,24.65531225,8.110300081,0,6,12.33,12.33,6,12.33,12.33,6.33,Isoflurane,17,Intraluminal filament/suture,CresylViolet,51.33819951,10.59607938,1,Treatment,3.04,1,24.65531225,8.110300081,2.26291847,6.33,1.306496588,11,,,,
1006,Neurological deficit,Motor/sensory,worse,1,1.17,-30,-17,16.73817991,-49.80683262,15.80683262,IL1-RA,Unknown,NeurobehaviouralScore,Fig 1C,,,corrected,Peripheral,Protein,,426,24,300,17,None,C57BL/6J,,810,FALSE,mg/kg,,,a,Anti-Inflammatory,7,6,100,117,47768,Full Publication,TRUE,426,Focal,2007,Unknown,Mouse,Temporary,1,3,84,,"Medical Research Council, United Kingdom",,,,Multiple,30,IPeritoneal,2,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Outcomes completed,65,,6,,6,,,0,,0.41,,0,other,other,,,,FALSE,FALSE,,FALSE,1.17,0.167381799,SM,,,,,FALSE,1,19179,FALSE,TRUE,0,0.41,0,41,0,1.17,1,1,1.17,1.17,1.17,0.17,Halothane,17,Intraluminal filament/suture,CresylViolet,-14.52991453,16.73817991,-1,Control,0,0.41,0,35.04273504,0.28991378,-0.17,0.167381799,11,25,30,,
1006,Neurological deficit,Motor/sensory,worse,2,1.5,-30,25,19.13594847,-12.506459,62.506459,IL1-RA,Unknown,NeurobehaviouralScore,Fig 1C,,,corrected,Peripheral,Protein,,426,24,300,17,None,C57BL/6J,,810,FALSE,mg/kg,,,b,Anti-Inflammatory,7,7,100,75,47769,Full Publication,TRUE,426,Focal,2007,Unknown,Mouse,Temporary,1,3,84,,"Medical Research Council, United Kingdom",,,,Multiple,30,IPeritoneal,22,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Outcomes completed,65,,7,,6,,,0.82,,0.55,,0,other,other,,,,FALSE,FALSE,,FALSE,1.5,0.22453656,SM,,,,,FALSE,1,19179,FALSE,TRUE,0.82,0.55,41,27.5,0,1.5,2,2,1.5,2,2,0.5,Halothane,17,Intraluminal filament/suture,CresylViolet,25,19.13594847,1,Treatment,0.82,0.55,41,27.5,0.710115228,0.5,0.395071641,11,25,30,,
1009,Neurological deficit,Motor/sensory,worse,9.4,7.56,360,19.57446809,8.255209475,3.394257514,35.75467866,IL1-RA,Unknown,NeurobehaviouralScore,Fig 1C,,,unknown,Peripheral,Protein - Anakinra,,18473,24,5,17,None,Wistar,,400,FALSE,mg/kg,,,d,Anti-Inflammatory,2,1.666666667,100,80.42553191,47789,Full Publication,TRUE,18473,Focal,2014,Male,Rat,Temporary,6,1,82,,Unknown,,,,Single,120,IVenous,2,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Outcomes completed

Conflict of Interest
The author declare no conflict of interest",1224,,5,,5,,,0.77,,1.11,,1,other,other,,,,FALSE,FALSE,,FALSE,7.56,0.496407091,SM,,,,,FALSE,3,19181,FALSE,FALSE,0.77,1.11,8.191489362,11.80851064,0,7.56,9.4,9.4,7.56,9.4,9.4,1.84,Unknown,17,Intraluminal filament/suture,TTC,19.57446809,8.255209475,1,Treatment,0.77,1.11,8.191489362,11.80851064,1.068075706,1.84,0.955315954,,250,350,,
